"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
426;Craig Gordon\Craig-Gordon;sco SCO;GK;sco Celtic;36;1982;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
427;Esteban Granero\Esteban-Granero;es ESP;MF;es Espanyol;32;1987;6;5;447;0;2;0;0;1;0;0.00;0.40;0.40;0.00;0.40;0.5;0.5;0.7;0.09;0.15;0.24;0.09;0.24;Matches
428;Lee Grant\Lee-Grant;eng ENG;GK;eng Manchester Utd;36;1983;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
429;Ryan Gravenberch\Ryan-Gravenberch;nl NED;MF;nl Ajax;17;2002;1;1;75;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.19;0.19;0.00;0.19;Matches
430;Mason Greenwood\Mason-Greenwood;eng ENG;FW;eng Manchester Utd;17;2001;6;5;455;4;1;0;0;0;0;0.79;0.20;0.99;0.79;0.99;1.5;1.5;0.7;0.30;0.15;0.45;0.30;0.45;Matches
431;Dominik Greif\Dominik-Greif;sk SVK;GK;sk Slovan Bratislava;22;1997;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
432;Clément Grenier\Clement-Grenier;fr FRA;MF;fr Rennes;28;1991;4;4;358;0;1;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.5;0.5;0.2;0.12;0.06;0.18;0.12;0.18;Matches
433;Leigh Griffiths\Leigh-Griffiths;sco SCO;FW;sco Celtic;28;1990;3;1;121;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.0;0.57;0.02;0.59;0.57;0.59;Matches
434;Dragoș Grigore\Dragos-Grigore;ro ROU;DF;bg Ludogorets;32;1986;6;6;492;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
435;Álex Grimaldo\Alex-Grimaldo;es ESP;DF;pt Benfica;23;1995;2;2;180;0;1;0;0;0;0;0.00;0.50;0.50;0.00;0.50;0.1;0.1;0.1;0.07;0.04;0.12;0.07;0.12;Matches
436;Nemanja Gudelj\Nemanja-Gudelj;rs SRB;MFDF;es Sevilla;27;1991;8;8;720;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.02;0.00;0.02;0.02;0.02;Matches
437;Mattéo Guendouzi\Matteo-Guendouzi;fr FRA;MF;eng Arsenal;20;1999;6;2;336;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
438;Magaye Gueye\Magaye-Gueye;fr FRA;FW;az Qarabağ Ağdam;29;1990;5;2;205;1;0;0;0;0;0;0.44;0.00;0.44;0.44;0.44;1.1;1.1;0.2;0.48;0.08;0.56;0.48;0.56;Matches
439;Stefano Guidotti\Stefano-Guidotti;ch SUI;MF;ch Lugano;21;1998;2;2;131;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.07;0.01;0.08;0.07;0.08;Matches
440;Josuha Guilavogui\Josuha-Guilavogui;fr FRA;MFDF;de Wolfsburg;28;1990;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.07;0.01;0.08;0.07;0.08;Matches
441;Guilherme\Guilherme;br BRA;MF;gr Olympiacos;28;1991;2;2;207;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.08;0.09;0.01;0.09;Matches
442;Rafik Guitane\Rafik-Guitane;fr FRA;FW;fr Rennes;20;1999;2;1;71;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.08;0.08;0.00;0.08;Matches
443;Fredrik Gulbrandsen\Fredrik-Gulbrandsen;no NOR;MFFW;tr Başakşehir;26;1992;7;6;415;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.0;0.16;0.01;0.16;0.16;0.16;Matches
444;Mert Günok\Mert-Gunok;tr TUR;GK;tr Başakşehir;30;1989;8;8;750;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
445;Erick Gutiérrez\Erick-Gutierrez;mx MEX;MF;nl PSV Eindhoven;24;1995;4;3;288;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
446;Jón Guðni Fjóluson\Jon-Gudni-Fjoluson;is ISL;MF;ru Krasnodar;30;1989;2;1;59;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
447;Munir El Haddadi\Munir-El-Haddadi;es ESP;FW;es Sevilla;23;1995;5;4;369;5;1;0;0;0;0;1.22;0.24;1.46;1.22;1.46;2.8;2.8;2.8;0.68;0.68;1.35;0.68;1.35;Matches
448;Ianis Hagi\Ianis-Hagi;ro ROU;FW;sco Rangers;20;1998;2;2;162;2;1;0;1;0;0;1.11;0.56;1.67;1.11;1.67;1.0;0.3;1.6;0.57;0.89;1.46;0.15;1.04;Matches
449;Linus Hallenius\Linus-Hallenius;se SWE;FW;cy APOEL;30;1989;5;3;293;1;0;0;0;0;0;0.31;0.00;0.31;0.31;0.31;0.8;0.8;0.0;0.25;0.00;0.25;0.25;0.25;Matches
450;Romain Hamouma\Romain-Hamouma;fr FRA;FWMF;fr Saint-Étienne;32;1987;4;4;307;0;2;0;0;1;0;0.00;0.59;0.59;0.00;0.59;0.7;0.7;0.4;0.21;0.11;0.31;0.21;0.31;Matches
451;Florent Hanin\Florent-Hanin;dz ALG;DF;pt Vitória;29;1990;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.04;0.05;0.01;0.05;Matches
452;André Hansen\Andre-Hansen;no NOR;GK;no Rosenborg;29;1989;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
453;Ridgeciano Haps\Ridgeciano-Haps;nl NED;DF;nl Feyenoord;26;1993;4;3;278;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.06;0.00;0.06;0.06;0.06;Matches
454;Denys Harmash\Denys-Harmash;ua UKR;MF;ua Dynamo Kyiv;29;1990;4;0;30;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.10;0.00;0.10;0.10;0.10;Matches
455;Makoto Hasebe\Makoto-Hasebe;jp JPN;DFMF;de Eint Frankfurt;35;1984;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
456;Pantelis Hatzidiakos\Pantelis-Hatzidiakos;gr GRE;DF;nl AZ Alkmaar;22;1997;5;2;204;1;0;0;0;0;0;0.44;0.00;0.44;0.44;0.44;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
457;Kai Havertz\Kai-Havertz;de GER;MF;de Leverkusen;20;1999;2;2;180;2;2;1;1;0;0;1.00;1.00;2.00;0.50;1.50;1.9;1.1;1.0;0.95;0.50;1.45;0.57;1.07;Matches
458;Jonny Hayes\Jonny-Hayes;ie IRL;DF;sco Celtic;32;1987;5;2;210;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.11;0.11;0.00;0.11;Matches
459;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;at RB Salzburg;23;1996;2;2;180;1;0;1;1;1;0;0.50;0.00;0.50;0.00;0.00;1.0;0.2;0.1;0.48;0.07;0.55;0.10;0.17;Matches
460;Marcel Heister\Marcel-Heister;de GER;DF;hu Ferencváros;27;1992;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.02;0.00;0.02;Matches
461;Filip Helander\Filip-Helander;se SWE;DF;sco Rangers;26;1993;5;5;450;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
462;Jorrit Hendrix\Jorrit-Hendrix;nl NED;MF;nl PSV Eindhoven;24;1995;3;3;252;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.03;0.04;0.07;0.03;0.07;Matches
463;Eduardo Henrique\Eduardo-Henrique;br BRA;MF;pt Sporting CP;24;1995;5;2;244;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.05;0.05;0.00;0.05;Matches
464;Uche Henry Agbo\Uche-Henry-Agbo;ng NGA;MF;pt Braga;23;1995;2;1;105;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
465;Javier Hernández\Javier-Hernandez;mx MEX;FW;es Sevilla;31;1988;4;4;258;2;0;0;0;0;0;0.70;0.00;0.70;0.70;0.70;1.5;1.5;0.0;0.53;0.00;0.53;0.53;0.53;Matches
466;Patrick Herrmann\Patrick-Herrmann;de GER;MFFW;de M'gladbach;28;1991;5;2;209;1;0;0;0;1;0;0.43;0.00;0.43;0.43;0.43;1.5;1.5;1.1;0.67;0.48;1.14;0.67;1.14;Matches
467;Martin Hinteregger\Martin-Hinteregger;at AUT;DF;de Eint Frankfurt;26;1992;7;7;630;1;0;0;0;3;0;0.14;0.00;0.14;0.14;0.14;0.5;0.5;0.6;0.07;0.09;0.16;0.07;0.16;Matches
468;Guillaume Hoarau\Guillaume-Hoarau;fr FRA;FW;ch Young Boys;35;1984;3;0;67;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.11;0.00;0.11;0.11;0.11;Matches
469;Ovidiu Hoban\Ovidiu-Hoban;ro ROU;MF;ro CFR Cluj;36;1982;4;0;61;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.10;0.10;0.00;0.10;Matches
470;Amar Hodzić\Amar-Hodzic;at AUT;FW;at Wolfsberger AC;20;1999;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
471;Jonas Hofmann\Jonas-Hofmann;de GER;MFFW;de M'gladbach;27;1992;3;1;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.01;0.22;0.23;0.01;0.23;Matches
472;Rob Holding\Rob-Holding;eng ENG;DF;eng Arsenal;23;1995;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.11;0.00;0.11;0.11;0.11;Matches
473;Filip Holender\Filip-Holender;hu HUN;FW;ch Lugano;25;1994;5;2;214;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.3;0.37;0.12;0.48;0.37;0.48;Matches
474;James Holland\James-Holland;au AUS;MF;at LASK;30;1989;8;8;720;1;1;0;0;1;0;0.12;0.12;0.25;0.12;0.25;0.6;0.6;1.8;0.08;0.23;0.30;0.08;0.30;Matches
475;Dávid Holman\David-Holman;hu HUN;MF;sk Slovan Bratislava;26;1993;4;4;298;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.5;0.14;0.14;0.28;0.14;0.28;Matches
476;Carlo Holse\Carlo-Holse;dk DEN;MF;dk FC Copenhagen;20;1999;2;0;65;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
477;Franck Honorat\Franck-Honorat;fr FRA;DFFW;fr Saint-Étienne;22;1996;2;1;135;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.02;0.06;0.08;0.02;0.08;Matches
478;André Horta\Andre-Horta;pt POR;MF;pt Braga;22;1996;5;5;398;1;1;0;0;1;0;0.23;0.23;0.45;0.23;0.45;0.1;0.1;0.7;0.03;0.17;0.20;0.03;0.20;Matches
479;Ricardo Horta\Ricardo-Horta;pt POR;MFFW;pt Braga;24;1994;8;7;582;2;0;0;0;0;0;0.31;0.00;0.31;0.31;0.31;2.6;2.6;0.8;0.40;0.12;0.52;0.40;0.52;Matches
480;Majid Hosseini\Majid-Hosseini;ir IRN;DFMF;tr Trabzonspor;23;1996;5;5;411;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
481;Even Hovland\Even-Hovland;no NOR;DF;no Rosenborg;30;1989;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.06;0.01;0.07;0.06;0.07;Matches
482;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;de Leverkusen;29;1989;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
483;Dmytro Hrechyshkin\Dmytro-Hrechyshkin;ua UKR;MF;ua FC Oleksandriya;27;1991;6;6;540;0;1;0;0;0;0;0.00;0.17;0.17;0.00;0.17;0.2;0.2;0.4;0.04;0.07;0.11;0.04;0.11;Matches
484;Víctor Hugo García\Victor-Hugo-Garcia;ve VEN;DF;pt Vitória;25;1994;3;3;270;0;1;0;0;1;0;0.00;0.33;0.33;0.00;0.33;0.0;0.0;0.4;0.02;0.14;0.15;0.02;0.15;Matches
485;Adrien Hunou\Adrien-Hunou;fr FRA;FW;fr Rennes;25;1994;4;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.3;0.3;0.1;0.16;0.04;0.20;0.16;0.20;Matches
486;Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar;nl NED;FWMF;nl Ajax;35;1983;2;0;38;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.07;0.00;0.07;0.07;0.07;Matches
487;Abbas Huseynov\Abbas-Huseynov;az AZE;DF;az Qarabağ Ağdam;24;1995;3;2;166;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.09;0.00;0.09;0.09;0.09;Matches
488;Badavi Huseynov\Badavi-Huseynov;az AZE;DF;az Qarabağ Ağdam;28;1991;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.02;0.04;0.06;0.02;0.06;Matches
489;Atiba Hutchinson\Atiba-Hutchinson;ca CAN;DFMF;tr Beşiktaş;36;1983;1;0;16;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.97;0.00;0.97;0.97;0.97;Matches
490;Rabiu Ibrahim\Rabiu-Ibrahim;ng NGA;MF;sk Slovan Bratislava;28;1991;5;5;440;0;1;0;0;3;0;0.00;0.20;0.20;0.00;0.20;0.0;0.0;0.1;0.01;0.03;0.03;0.01;0.03;Matches
491;İsmayıl İbrahimli\Ismayil-Ibrahimli;az AZE;MF;az Qarabağ Ağdam;21;1998;2;1;55;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
492;Oussama Idrissi\Oussama-Idrissi;ma MAR;FWMF;nl AZ Alkmaar;23;1996;8;8;639;2;2;0;0;1;0;0.28;0.28;0.56;0.28;0.56;1.7;1.7;1.1;0.24;0.15;0.39;0.24;0.39;Matches
493;Edgar Ié\Edgar-Ie;pt POR;DF;nl Feyenoord;25;1994;4;4;290;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.03;0.00;0.03;Matches
494;Odion Ighalo\Odion-Ighalo;ng NGA;FW;eng Manchester Utd;30;1989;2;1;113;1;0;0;0;0;0;0.80;0.00;0.80;0.80;0.80;1.3;1.3;0.1;1.03;0.07;1.11;1.03;1.11;Matches
495;Ivan Ignatyev\Ivan-Ignatyev;ru RUS;FW;ru Krasnodar;20;1999;3;2;160;1;0;0;0;0;0;0.56;0.00;0.56;0.56;0.56;1.0;1.0;0.0;0.56;0.00;0.56;0.56;0.56;Matches
496;Mohammed Ihattaren\Mohammed-Ihattaren;nl NED;FWMF;nl PSV Eindhoven;17;2002;6;6;477;1;3;0;0;1;0;0.19;0.57;0.75;0.19;0.75;0.7;0.7;0.8;0.13;0.15;0.28;0.13;0.28;Matches
497;Danylo Ihnatenko\Danylo-Ihnatenko;ua UKR;MF;hu Ferencváros;22;1997;4;3;271;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.06;0.06;0.12;0.06;0.12;Matches
498;Jordan Ikoko\Jordan-Ikoko;cd COD;DF;bg Ludogorets;25;1994;3;0;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
499;Plamen Iliev\Plamen-Iliev;bg BUL;GK;bg Ludogorets;27;1991;7;7;630;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
500;Tiago Ilori\Tiago-Ilori;pt POR;DF;pt Sporting CP;26;1993;4;4;390;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
501;Stefan Ilsanker\Stefan-Ilsanker;at AUT;MFDF;de Eint Frankfurt;30;1989;2;2;176;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.02;0.04;0.01;0.04;Matches
502;Ciro Immobile\Ciro-Immobile;it ITA;FW;it Lazio;29;1990;4;3;265;2;0;0;0;0;0;0.68;0.00;0.68;0.68;0.68;0.7;0.7;0.1;0.24;0.04;0.28;0.24;0.28;Matches
503;Jo Inge Berget\Jo-Inge-Berget;no NOR;FWDF;se Malmö;28;1990;6;4;426;1;3;1;1;1;0;0.21;0.63;0.85;0.00;0.63;1.0;0.2;0.6;0.21;0.12;0.33;0.05;0.17;Matches
504;Arnór Ingvi Traustason\Arnor-Ingvi-Traustason;is ISL;MFFW;se Malmö;26;1993;7;6;500;0;1;0;0;2;0;0.00;0.18;0.18;0.00;0.18;0.4;0.4;0.6;0.08;0.11;0.18;0.08;0.18;Matches
505;Bonke Innocent\Bonke-Innocent;ng NGA;MF;se Malmö;23;1996;4;3;263;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
506;Nicholas Ioannou\Nicholas-Ioannou;cy CYP;DF;cy APOEL;23;1995;8;8;663;1;0;0;0;1;0;0.14;0.00;0.14;0.14;0.14;0.9;0.9;0.0;0.13;0.00;0.13;0.13;0.13;Matches
507;Isael\Isael;br BRA;FWMF;hu Ferencváros;31;1988;6;4;361;0;1;0;1;0;0;0.00;0.25;0.25;0.00;0.25;2.1;1.4;1.2;0.53;0.29;0.83;0.34;0.64;Matches
508;Ismaily\Ismaily;br BRA;DF;ua Shakhtar;29;1990;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.2;0.13;0.11;0.25;0.13;0.25;Matches
509;Vakoun Issouf Bayo\Vakoun-Issouf-Bayo;ci CIV;FW;sco Celtic;22;1997;2;0;28;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.10;0.10;0.00;0.10;Matches
510;Elis Isufi\Elis-Isufi;ch SUI;DF;ch Basel;19;2000;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.04;0.04;0.00;0.04;Matches
511;Ander Iturraspe\Ander-Iturraspe;es ESP;MF;es Espanyol;30;1989;4;4;331;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.02;0.01;0.02;Matches
512;Đorđe Ivanović\Djordje-Ivanovic;rs SRB;FW;rs Partizan;23;1995;2;0;4;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
513;Ryan Jack\Ryan-Jack;sco SCO;MF;sco Rangers;27;1992;7;7;597;0;1;0;0;4;1;0.00;0.15;0.15;0.00;0.15;0.2;0.2;0.3;0.03;0.05;0.08;0.03;0.08;Matches
514;Antonio Jakoliš\Antonio-Jakolis;hr CRO;DFMF;cy APOEL;27;1992;7;4;325;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.04;0.04;0.08;0.04;0.08;Matches
515;Daniel James\Daniel-James;wal WAL;FW;eng Manchester Utd;21;1997;3;2;138;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.3;0.24;0.20;0.44;0.24;0.44;Matches
516;Rangelo Janga\Rangelo-Janga;cw CUW;FW;kz Astana FK;27;1992;5;1;151;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
517;Saidy Janko\Saidy-Janko;ch SUI;DF;ch Young Boys;23;1995;6;5;463;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.03;0.03;0.00;0.03;Matches
518;Tony Jantschke\Tony-Jantschke;de GER;DF;de M'gladbach;29;1990;2;2;118;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
519;Jason\Jason;es ESP;MF;es Getafe;25;1994;3;1;119;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.02;0.18;0.20;0.02;0.20;Matches
520;Mike Jensen\Mike-Jensen;dk DEN;MF;cy APOEL;31;1988;2;2;180;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
521;Mike Jensen\Mike-Jensen;dk DEN;MF;no Rosenborg;31;1988;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.5;0.08;0.08;0.16;0.08;0.16;Matches
522;Jesé\Jese;es ESP;FW;pt Sporting CP;26;1993;2;1;68;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.51;0.00;0.51;0.51;0.51;Matches
523;Juan Jesus\Juan-Jesus;br BRA;DF;it Roma;28;1991;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
524;Raúl Jiménez\Raul-Jimenez;mx MEX;FW;eng Wolves;28;1991;6;6;494;3;3;1;1;3;0;0.55;0.55;1.09;0.36;0.91;2.1;1.4;1.3;0.39;0.24;0.63;0.25;0.49;Matches
525;Bertino João Barbosa\Bertino-Joao-Barbosa;pt POR;FW;lu F91 Dudelange;27;1992;1;0;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
526;Joãozinho\Joaozinho;pt POR;DF;cy APOEL;30;1989;2;1;90;0;1;0;0;0;0;0.00;1.00;1.00;0.00;1.00;0.0;0.0;0.4;0.00;0.44;0.44;0.00;0.44;Matches
527;Bjørn Johnsen\Bjorn-Johnsen;no NOR;FW;no Rosenborg;27;1991;5;3;221;1;0;0;0;1;0;0.41;0.00;0.41;0.41;0.41;0.7;0.7;0.0;0.27;0.00;0.27;0.27;0.27;Matches
528;Karl-Johan Johnsson\Karl-Johan-Johnsson;se SWE;GK;dk FC Copenhagen;29;1990;8;8;720;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.00;0.05;0.05;0.00;0.05;Matches
529;Michael Johnston\Michael-Johnston;sco SCO;MF;sco Celtic;20;1999;2;1;95;1;0;0;0;0;0;0.95;0.00;0.95;0.95;0.95;0.1;0.1;0.0;0.08;0.01;0.10;0.08;0.10;Matches
530;Phil Jones\Phil-Jones;eng ENG;DF;eng Manchester Utd;27;1992;3;2;202;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
531;Luuk de Jong\Luuk-de-Jong;nl NED;FW;es Sevilla;28;1990;4;3;271;0;1;0;0;0;0;0.00;0.33;0.33;0.00;0.33;0.7;0.7;1.2;0.25;0.41;0.66;0.25;0.66;Matches
532;Jony\Jony;es ESP;DF;it Lazio;28;1991;6;5;380;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;1.1;0.02;0.27;0.29;0.02;0.29;Matches
533;Joan Jordán\Joan-Jordan;es ESP;MF;es Sevilla;25;1994;6;6;401;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;1.0;0.13;0.22;0.35;0.13;0.35;Matches
534;Bruno Jordão\Bruno-Jordao;pt POR;MF;eng Wolves;20;1998;1;0;12;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
535;Jorginho\Jorginho;gw GNB;FW;bg Ludogorets;23;1995;1;0;6;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
536;Jota\Jota;pt POR;FW;pt Benfica;20;1999;1;0;11;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;;;;;;;;;Matches
537;Diogo Jota\Diogo-Jota;pt POR;FWMF;eng Wolves;22;1996;5;2;238;6;0;0;0;2;1;2.27;0.00;2.27;2.27;2.27;2.4;2.4;0.4;0.90;0.15;1.05;0.90;1.05;Matches
538;Jonathan Joubert\Jonathan-Joubert;lu LUX;GK;lu F91 Dudelange;39;1979;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
539;Christopher Jullien\Christopher-Jullien;fr FRA;DF;sco Celtic;26;1993;8;8;675;1;0;0;0;2;0;0.13;0.00;0.13;0.13;0.13;1.0;1.0;0.0;0.13;0.00;0.13;0.13;0.13;Matches
540;Zlatko Junuzović\Zlatko-Junuzovic;at AUT;MF;at RB Salzburg;31;1987;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.08;0.05;0.14;0.08;0.14;Matches
541;Nicolai Jørgensen\Nicolai-Jorgensen;dk DEN;FW;nl Feyenoord;28;1991;2;1;102;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.08;0.08;0.00;0.08;Matches
542;Tamás Kádár\Tamas-Kadar;hu HUN;DF;ua Dynamo Kyiv;29;1990;4;4;360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
