"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
1177;Yann Sommer\Yann-Sommer;ch SUI;GK;de M'gladbach;30;1988;6;540;90;100.0;6.0;6;90;0;;0;1.33;6;9;-3;-0.50;;10.4;6.4;+3.9;+0.66;;Matches
1178;David Soria\David-Soria;es ESP;GK;es Getafe;26;1993;3;270;90;37.5;3.0;3;90;0;;5;2.00;6;2;+4;+1.33;+1.33;3.9;1.8;+2.1;+0.70;+0.27;Matches
1179;José Sosa\Jose-Sosa;ar ARG;MF;tr Trabzonspor;34;1985;3;205;68;38.0;2.3;2;90;1;25;0;1.14;1;4;-3;-1.32;+0.03;2.3;3.8;-1.5;-0.65;+0.35;Matches
1180;Pieros Sotiriou\Pieros-Sotiriou;cy CYP;FW;dk FC Copenhagen;26;1993;6;540;90;75.0;6.0;6;90;0;;0;1.50;5;4;+1;+0.17;+0.17;4.3;4.3;-0.1;-0.01;+0.70;Matches
1181;Seydouba Soumah\Seydouba-Soumah;gn GUI;MFFW;rs Partizan;28;1991;6;388;65;71.9;4.3;5;76;1;10;0;1.75;6;4;+2;+0.46;+1.65;5.5;4.9;+0.6;+0.14;-1.71;Matches
1182;Dyego Sousa\Dyego-Sousa;pt POR;FW;pt Benfica;29;1989;1;79;79;43.9;0.9;1;79;0;;1;1.00;3;3;0;0.00;+0.89;1.0;0.9;+0.1;+0.07;+0.07;Matches
1183;Claudemir de Souza\Claudemir-de-Souza;br BRA;MF;pt Braga;31;1988;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
1184;Lucas Souza\Lucas-Souza;br BRA;MF;cy APOEL;29;1990;6;495;83;68.8;5.5;6;83;0;;0;1.67;7;5;+2;+0.36;+0.36;4.8;8.2;-3.4;-0.63;-0.74;Matches
1185;Djibril Sow\Djibril-Sow;ch SUI;MF;de Eint Frankfurt;22;1997;8;720;90;100.0;8.0;8;90;0;;0;1.63;14;13;+1;+0.12;;12.4;11.9;+0.6;+0.07;;Matches
1186;Uroš Spajić\Uros-Spajic;rs SRB;DF;ru Krasnodar;26;1993;6;540;90;100.0;6.0;6;90;0;;0;1.50;7;11;-4;-0.67;;10.5;8.8;+1.7;+0.28;;Matches
1187;Marvin Spielmann\Marvin-Spielmann;ch SUI;MFFW;ch Young Boys;23;1996;2;51;26;9.4;0.6;0;;2;26;2;1.00;2;0;+2;+3.53;+3.71;1.3;0.3;+1.0;+1.73;+1.87;Matches
1188;Leonardo Spinazzola\Leonardo-Spinazzola;it ITA;DF;it Roma;26;1993;7;523;75;72.6;5.8;6;81;1;37;0;1.86;10;5;+5;+0.86;+0.40;10.1;6.2;+3.9;+0.68;-0.11;Matches
1189;Andraž Šporar\Andraz-Sporar;si SVN;FW;pt Sporting CP;25;1994;2;178;89;23.7;2.0;2;89;0;;0;1.50;4;3;+1;+0.51;+0.03;2.7;1.5;+1.2;+0.63;+0.91;Matches
1190;Andraž Šporar\Andraz-Sporar;si SVN;FW;sk Slovan Bratislava;25;1994;6;540;90;100.0;6.0;6;90;0;;0;1.58;10;13;-3;-0.50;;6.2;10.8;-4.7;-0.78;;Matches
1191;Sven Sprangler\Sven-Sprangler;at AUT;MF;at Wolfsberger AC;24;1995;1;90;90;16.7;1.0;1;90;0;;5;1.00;2;2;0;0.00;+0.20;0.7;2.5;-1.8;-1.80;-1.04;Matches
1192;Jens Stage\Jens-Stage;dk DEN;MF;dk FC Copenhagen;22;1996;6;540;90;75.0;6.0;6;90;0;;1;1.63;8;5;+3;+0.50;+1.50;5.4;7.3;-1.9;-0.32;-0.53;Matches
1193;Cican Stankovic\Cican-Stankovic;at AUT;GK;at RB Salzburg;26;1992;2;180;90;100.0;2.0;2;90;0;;0;0.50;3;6;-3;-1.50;;3.0;3.6;-0.6;-0.29;;Matches
1194;Filip Stankovic\Filip-Stankovic;rs SRB;GK;it Inter;17;2002;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1195;Renato Steffen\Renato-Steffen;ch SUI;DFFW;de Wolfsburg;27;1991;8;408;51;56.7;4.5;4;87;4;15;0;2.13;7;4;+3;+0.66;+0.95;7.9;2.9;+5.0;+1.10;+0.82;Matches
1196;Jacob Steffensen\Jacob-Steffensen;dk DEN;DF;dk FC Copenhagen;17;2002;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1197;Joshua Steiger\Joshua-Steiger;at AUT;FW;at Wolfsberger AC;18;2001;1;;0;0.0;0.0;0;;1;0;0;1.00;0;0;0;;;0.0;0.0;0.0;;;Matches
1198;Calvin Stengs\Calvin-Stengs;nl NED;FWMF;nl AZ Alkmaar;20;1998;8;701;88;97.4;7.8;8;88;0;;0;1.57;16;11;+5;+0.64;-8.83;14.6;9.7;+4.9;+0.63;-2.99;Matches
1199;Taras Stepanenko\Taras-Stepanenko;ua UKR;MF;ua Shakhtar;29;1989;2;180;90;100.0;2.0;2;90;0;;0;2.00;5;4;+1;+0.50;;2.2;2.3;-0.1;-0.03;;Matches
1200;Tymur Stetskov\Tymur-Stetskov;ua UKR;FW;ua FC Oleksandriya;21;1998;1;6;6;1.1;0.1;0;;1;6;2;1.00;1;0;+1;+15.00;+15.84;0.1;0.0;+0.1;+1.34;+1.89;Matches
1201;Filip Stevanovic\Filip-Stevanovic;rs SRB;FW;rs Partizan;16;2002;3;42;14;7.8;0.5;0;;3;14;3;2.14;0;0;0;0.00;0.00;0.3;0.0;+0.3;+0.56;-0.07;Matches
1202;Nemanja Stevanović\Nemanja-Stevanovic;rs SRB;GK;rs Partizan;27;1992;0;;;;;0;;0;;4;;;;;;;;;;;;Matches
1203;Greg Stewart\Greg-Stewart;sco SCO;MFDF;sco Rangers;29;1990;2;42;21;5.8;0.5;0;;2;21;3;2.40;2;1;+1;+2.14;+2.01;0.7;0.2;+0.4;+0.93;+1.01;Matches
1204;Lars Stindl\Lars-Stindl;de GER;MFFW;de M'gladbach;30;1988;4;189;47;35.0;2.1;2;82;2;13;0;1.75;4;2;+2;+0.95;+2.23;3.8;3.2;+0.5;+0.26;-0.61;Matches
1205;Valentin Stocker\Valentin-Stocker;ch SUI;FW;ch Basel;30;1989;7;594;85;82.5;6.6;7;85;0;;0;2.29;13;3;+10;+1.52;+2.94;8.4;7.0;+1.4;+0.22;-0.06;Matches
1206;Vladimir Stojković\Vladimir-Stojkovic;rs SRB;GK;rs Partizan;36;1983;6;520;87;96.3;5.8;6;87;0;;0;1.75;9;9;0;0.00;0.00;9.4;6.6;+2.9;+0.50;-3.37;Matches
1207;Dominik Stolz\Dominik-Stolz;de GER;MFFW;lu F91 Dudelange;29;1990;5;422;84;78.1;4.7;5;84;0;;0;1.55;7;14;-7;-1.49;+0.80;3.6;14.4;-10.9;-2.32;-0.48;Matches
1208;Dmitry Stotsky\Dmitry-Stotsky;ru RUS;FW;ru Krasnodar;29;1989;2;152;76;28.1;1.7;2;76;0;;4;3.00;4;1;+3;+1.78;+3.40;3.0;1.5;+1.5;+0.89;+0.85;Matches
1209;Vladislav Stoyanov\Vladislav-Stoyanov;bg BUL;GK;bg Ludogorets;32;1987;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1210;Thomas Strakosha\Thomas-Strakosha;al ALB;GK;it Lazio;24;1995;4;360;90;66.7;4.0;4;90;0;;0;0.75;5;7;-2;-0.50;0.00;5.0;5.1;0.0;-0.01;+0.65;Matches
1211;Dávid Strelec\David-Strelec;sk SVK;MF;sk Slovan Bratislava;18;2001;0;;;;;0;;0;;1;3.00;;;;;;;;;;;Matches
1212;Tobias Strobl\Tobias-Strobl;de GER;DF;de M'gladbach;29;1990;1;90;90;16.7;1.0;1;90;0;;2;3.00;1;0;+1;+1.00;+1.80;2.0;1.3;+0.7;+0.71;+0.07;Matches
1213;Daniel Sturridge\Daniel-Sturridge;eng ENG;FW;tr Trabzonspor;29;1989;2;126;63;23.3;1.4;1;81;1;45;0;0.50;2;2;0;0.00;+1.74;1.1;1.2;-0.1;-0.06;+1.04;Matches
1214;Damián Suárez\Damian-Suarez;uy URU;DF;es Getafe;31;1988;3;270;90;37.5;3.0;3;90;0;;3;2.00;6;2;+4;+1.33;+1.33;3.9;1.8;+2.1;+0.70;+0.27;Matches
1215;Yukinari Sugawara\Yukinari-Sugawara;jp JPN;DFFW;nl AZ Alkmaar;19;2000;7;312;45;43.3;3.5;2;79;5;31;1;1.45;10;6;+4;+1.15;+0.49;7.9;5.4;+2.5;+0.71;0.00;Matches
1216;Artem Sukhotskyi\Artem-Sukhotskyi;ua UKR;DFMF;sk Slovan Bratislava;26;1992;2;100;50;18.5;1.1;1;80;1;20;3;1.40;1;3;-2;-1.80;-1.60;1.2;1.4;-0.2;-0.20;+0.70;Matches
1217;Magomed-Shapi Suleymanov\Magomed-Shapi-Suleymanov;ru RUS;FWMF;ru Krasnodar;19;1999;6;479;80;88.7;5.3;6;80;0;;0;1.50;6;8;-2;-0.38;+2.58;9.1;7.8;+1.3;+0.24;-0.33;Matches
1218;Michal Šulla\Michal-Sulla;sk SVK;GK;sk Slovan Bratislava;28;1991;0;;;;;0;;0;;6;;;;;;;;;;;;Matches
1219;Fulvio Sulmoni\Fulvio-Sulmoni;ch SUI;DF;ch Lugano;33;1986;1;90;90;16.7;1.0;1;90;0;;2;1.00;1;1;0;0.00;+0.60;0.5;3.6;-3.1;-3.08;-2.84;Matches
1220;Mateo Sušić\Mateo-Susic;ba BIH;DF;ro CFR Cluj;28;1990;4;278;70;38.6;3.1;3;87;1;17;1;1.50;3;2;+1;+0.32;+0.12;3.6;3.1;+0.5;+0.16;+0.63;Matches
1221;Suso\Suso;es ESP;FW;es Sevilla;25;1993;2;157;79;21.8;1.7;2;79;0;;0;1.00;1;1;0;0.00;-1.76;2.7;1.7;+1.0;+0.60;-1.44;Matches
1222;Jonas Svensson\Jonas-Svensson;no NOR;DF;nl AZ Alkmaar;26;1993;7;523;75;72.6;5.8;7;75;0;;0;1.50;13;9;+4;+0.69;-0.68;12.4;8.2;+4.2;+0.73;+0.08;Matches
1223;Mile Svilar\Mile-Svilar;be BEL;GK;pt Benfica;19;1999;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1224;Jakub Świerczok\Jakub-Swierczok;pl POL;FW;bg Ludogorets;26;1992;4;136;34;18.9;1.5;1;76;3;20;3;1.30;0;1;-1;-0.66;-0.82;0.4;1.0;-0.6;-0.41;+0.31;Matches
1225;Serhiy Sydorchuk\Serhiy-Sydorchuk;ua UKR;MF;ua Dynamo Kyiv;28;1991;5;424;85;78.5;4.7;5;85;0;;0;1.20;5;5;0;0.00;0.00;6.4;4.8;+1.6;+0.34;-1.62;Matches
1226;Oleksandr Syrota\Oleksandr-Syrota;ua UKR;DF;ua Dynamo Kyiv;19;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1227;Dominik Szoboszlai\Dominik-Szoboszlai;hu HUN;MF;at RB Salzburg;18;2000;2;157;79;87.2;1.7;2;79;0;;0;0.50;2;6;-4;-2.29;-6.21;1.9;3.0;-1.1;-0.60;-2.43;Matches
1228;Alexander Søderlund\Alexander-Soderlund;no NOR;FW;no Rosenborg;31;1987;5;391;78;72.4;4.3;4;90;1;31;1;0.20;2;6;-4;-0.92;+1.50;3.3;5.6;-2.4;-0.54;-0.21;Matches
1229;Andreas Søndergaard\Andreas-Sondergaard;dk DEN;GK;eng Wolves;18;2001;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1230;Frederik Sørensen\Frederik-Sorensen;dk DEN;DF;ch Young Boys;27;1992;6;540;90;100.0;6.0;6;90;0;;0;1.33;8;7;+1;+0.17;;8.3;8.1;+0.2;+0.04;;Matches
1231;Alexander Sørloth\Alexander-Sorloth;no NOR;FWMF;tr Trabzonspor;23;1995;4;263;66;48.7;2.9;3;82;1;18;1;1.00;2;5;-3;-1.03;+0.60;2.5;4.8;-2.3;-0.77;+0.17;Matches
1232;Musa Al-Taamari\Musa-Al-Taamari;jo JOR;MFFW;cy APOEL;22;1997;7;514;73;71.4;5.7;5;85;2;45;0;1.29;8;8;0;0.00;-0.87;6.2;8.8;-2.6;-0.46;-0.22;Matches
1233;Adel Taarabt\Adel-Taarabt;ma MAR;MF;pt Benfica;30;1989;2;180;90;100.0;2.0;2;90;0;;0;0.50;4;5;-1;-0.50;;2.3;2.2;+0.1;+0.03;;Matches
1234;Dušan Tadić\Dusan-Tadic;rs SRB;FW;nl Ajax;30;1988;2;180;90;100.0;2.0;2;90;0;;0;1.50;2;3;-1;-0.50;;1.5;2.4;-0.9;-0.44;;Matches
1235;Nicolás Tagliafico\Nicolas-Tagliafico;ar ARG;DF;nl Ajax;26;1992;1;90;90;50.0;1.0;1;90;0;;0;0.00;0;2;-2;-2.00;-3.00;0.1;1.0;-0.9;-0.88;-0.89;Matches
1236;Jonathan Tah\Jonathan-Tah;de GER;DF;de Leverkusen;23;1996;1;90;90;50.0;1.0;1;90;0;;1;3.00;3;1;+2;+2.00;+1.00;1.7;0.4;+1.3;+1.25;-0.62;Matches
1237;Taison\Taison;br BRA;FW;ua Shakhtar;31;1988;2;176;88;97.8;2.0;2;88;0;;0;2.00;5;4;+1;+0.51;+0.51;1.9;2.2;-0.3;-0.15;-5.25;Matches
1238;Flavien Tait\Flavien-Tait;fr FRA;FWMF;fr Rennes;26;1993;4;318;80;58.9;3.5;4;80;0;;0;1.00;4;6;-2;-0.57;-0.16;4.2;2.4;+1.8;+0.52;+0.23;Matches
1239;Renato Tapia\Renato-Tapia;pe PER;MF;nl Feyenoord;24;1995;4;285;71;52.8;3.2;3;90;1;15;2;1.75;3;2;+1;+0.32;+1.37;4.2;7.2;-3.0;-0.95;-0.31;Matches
1240;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;de Leverkusen;20;1999;2;180;90;100.0;2.0;2;90;0;;0;3.00;5;2;+3;+1.50;;4.6;1.4;+3.1;+1.57;;Matches
1241;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;pt Vitória;20;1999;5;450;90;83.3;5.0;5;90;0;;0;1.64;4;8;-4;-0.80;-1.80;5.6;6.8;-1.2;-0.24;+1.28;Matches
1242;Percy Tau\Percy-Tau;za RSA;MFFW;be Club Brugge;25;1994;2;123;62;68.3;1.4;2;62;0;;0;0.50;1;4;-3;-2.20;+0.96;1.2;3.3;-2.1;-1.52;+0.59;Matches
1243;Nuno Tavares\Nuno-Tavares;pt POR;DF;pt Benfica;19;2000;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1244;Tomás Tavares\Tomas-Tavares;pt POR;DF;pt Benfica;18;2001;2;180;90;100.0;2.0;2;90;0;;0;0.50;4;5;-1;-0.50;;2.3;2.2;+0.1;+0.03;;Matches
1245;James Tavernier\James-Tavernier;eng ENG;DF;sco Rangers;27;1991;8;720;90;100.0;8.0;8;90;0;;0;2.13;12;8;+4;+0.50;;9.4;9.6;-0.2;-0.02;;Matches
1246;Taleb Tawatha\Taleb-Tawatha;il ISR;DF;bg Ludogorets;27;1992;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1247;Greg Taylor\Greg-Taylor;sco SCO;DF;sco Celtic;21;1997;2;180;90;25.0;2.0;2;90;0;;2;1.50;4;4;0;0.00;-0.67;3.0;2.4;+0.5;+0.27;+0.30;Matches
1248;Mavis Tchibota\Mavis-Tchibota;cg CGO;FWMF;bg Ludogorets;23;1996;5;146;29;20.3;1.6;1;90;4;14;2;1.30;0;3;-3;-1.85;-2.32;0.7;2.3;-1.5;-0.93;-0.34;Matches
1249;Joao Teixeira\Joao-Teixeira;pt POR;FW;ua FC Oleksandriya;23;1996;1;4;4;0.7;0.0;0;;1;4;3;0.00;0;0;0;0.00;+0.67;0.0;0.0;0.0;-0.44;+0.09;Matches
1250;Mahmut Tekdemir\Mahmut-Tekdemir;tr TUR;MF;tr Başakşehir;31;1988;4;315;79;42.0;3.5;4;79;0;;1;1.00;2;8;-6;-1.71;-2.54;2.7;7.0;-4.3;-1.22;-1.10;Matches
1251;Alex Telles\Alex-Telles;br BRA;DF;pt Porto;26;1992;8;720;90;100.0;8.0;8;90;0;;0;1.25;10;14;-4;-0.50;;12.2;10.1;+2.1;+0.26;;Matches
1252;Georgi Terziev\Georgi-Terziev;bg BUL;DF;bg Ludogorets;27;1992;5;450;90;62.5;5.0;5;90;0;;1;0.86;3;12;-9;-1.80;-4.80;2.6;9.3;-6.7;-1.35;-1.81;Matches
1253;Tetê\Tete;br BRA;FW;ua Shakhtar;19;2000;2;28;14;15.6;0.3;0;;2;14;0;2.00;1;0;+1;+3.21;+3.21;0.5;0.4;+0.2;+0.51;+0.64;Matches
1254;Samuel Tetteh\Samuel-Tetteh;gh GHA;FW;at LASK;23;1996;5;136;27;18.9;1.5;1;40;4;24;3;2.60;3;0;+3;+1.99;+1.37;3.3;1.5;+1.8;+1.19;+0.54;Matches
1255;Jordan Teze\Jordan-Teze;nl NED;DF;nl PSV Eindhoven;19;1999;0;;;;;0;;0;;4;1.00;;;;;;;;;;;Matches
1256;Ryan Thomas\Ryan-Thomas;nz NZL;MFFW;nl PSV Eindhoven;24;1994;3;78;26;14.4;0.9;1;61;2;9;1;0.67;0;1;-1;-1.15;-0.76;0.5;0.4;+0.1;+0.10;+0.48;Matches
1257;Nicolaj Thomsen\Nicolaj-Thomsen;dk DEN;MF;dk FC Copenhagen;26;1993;4;182;46;25.3;2.0;2;80;2;12;2;1.00;1;1;0;0.00;-0.17;0.9;1.3;-0.5;-0.24;-0.07;Matches
1258;Marcus Thuram\Marcus-Thuram;fr FRA;FW;de M'gladbach;21;1997;6;520;87;96.3;5.8;6;87;0;;0;1.33;6;9;-3;-0.52;-0.52;10.0;6.3;+3.7;+0.64;-0.33;Matches
1259;Kieran Tierney\Kieran-Tierney;sco SCO;DF;eng Arsenal;22;1997;4;360;90;48.0;4.0;4;90;0;;0;1.75;9;5;+4;+1.00;+0.31;8.1;3.4;+4.7;+1.17;+0.08;Matches
1260;Nair Tiknizyan\Nair-Tiknizyan;ru RUS;MF;ru CSKA Moscow;20;1999;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1261;Jurrien Timber\Jurrien-Timber;nl NED;DF;nl Ajax;18;2001;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1262;David Timor\David-Timor;es ESP;MF;es Getafe;29;1989;6;263;44;36.5;2.9;3;79;3;8;1;2.00;5;3;+2;+0.68;+0.29;4.4;2.8;+1.7;+0.57;+0.06;Matches
1263;Marcel Tisserand\Marcel-Tisserand;cd COD;DF;de Wolfsburg;26;1993;6;520;87;72.2;5.8;6;87;0;;2;1.83;9;7;+2;+0.35;+0.35;8.2;3.6;+4.6;+0.79;+0.16;Matches
1264;Dorukhan Toköz\Dorukhan-Tokoz;tr TUR;MF;tr Beşiktaş;23;1996;2;169;85;31.3;1.9;2;85;0;;0;0.00;2;4;-2;-1.07;+0.63;2.3;2.5;-0.2;-0.10;+0.56;Matches
1265;Žarko Tomašević\Zarko-Tomasevic;me MNE;DF;kz Astana FK;29;1990;2;105;53;19.4;1.2;2;53;0;;0;0.75;0;1;-1;-0.86;+2.04;0.3;2.3;-2.0;-1.75;+1.11;Matches
1266;Marin Tomasov\Marin-Tomasov;hr CRO;MFFW;kz Astana FK;31;1987;2;180;90;33.3;2.0;2;90;0;;1;1.63;0;6;-6;-3.00;-0.75;0.4;6.5;-6.1;-3.04;-0.60;Matches
1267;Jens Toornstra\Jens-Toornstra;nl NED;MF;nl Feyenoord;30;1989;6;431;72;79.8;4.8;5;85;1;4;0;0.83;7;8;-1;-0.21;+0.62;5.6;10.1;-4.5;-0.93;-0.63;Matches
1268;Mehmet Topal\Mehmet-Topal;tr TUR;MFDF;tr Başakşehir;33;1986;6;449;75;59.9;5.0;5;90;1;1;0;1.67;5;9;-4;-0.80;-1.40;5.7;11.4;-5.7;-1.15;-1.39;Matches
1269;Vítor Tormena\Vitor-Tormena;br BRA;DF;pt Braga;23;1996;0;;;;;0;;0;;1;3.00;;;;;;;;;;;Matches
1270;Vladislav Torop\Vladislav-Torop;ru RUS;GK;ru CSKA Moscow;15;2003;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1271;Vasilis Torosidis\Vasilis-Torosidis;gr GRE;DFMF;gr Olympiacos;34;1985;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1272;Lucas Torreira\Lucas-Torreira;uy URU;MF;eng Arsenal;23;1996;6;344;57;45.9;3.8;3;90;3;25;0;1.67;12;4;+8;+2.09;+2.31;11.2;4.7;+6.5;+1.71;+1.07;Matches
1273;Óliver Torres\Oliver-Torres;es ESP;MF;es Sevilla;24;1994;5;340;68;47.2;3.8;4;74;1;45;0;2.40;11;1;+10;+2.65;+2.41;10.1;1.3;+8.7;+2.31;+1.12;Matches
1274;Zoran Tošić\Zoran-Tosic;rs SRB;FWMF;rs Partizan;32;1987;6;404;67;74.8;4.5;5;75;1;30;0;1.75;10;3;+7;+1.56;+6.19;8.7;3.5;+5.2;+1.16;+2.13;Matches
1275;Almamy Touré\Almamy-Toure;ml MLI;DF;de Eint Frankfurt;23;1996;3;270;90;37.5;3.0;3;90;0;;2;2.67;7;3;+4;+1.33;+2.53;5.1;3.7;+1.4;+0.46;+0.63;Matches
1276;Adama Traoré\Adama-Traore;es ESP;FWMF;eng Wolves;23;1996;7;404;58;56.1;4.5;4;76;3;33;0;2.33;9;4;+5;+1.11;+0.83;7.5;4.9;+2.6;+0.57;-0.66;Matches
1277;Hamari Traoré\Hamari-Traore;ml MLI;DF;fr Rennes;27;1992;4;360;90;66.7;4.0;4;90;0;;0;0.25;2;5;-3;-0.75;-0.75;4.4;3.5;+1.0;+0.24;-0.56;Matches
1278;Ibrahima Traoré\Ibrahima-Traore;gn GUI;MF;de M'gladbach;31;1988;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1279;Lacina Traoré\Lacina-Traore;ci CIV;FW;ro CFR Cluj;29;1990;7;488;70;67.8;5.4;6;77;1;25;0;2.00;5;2;+3;+0.55;+0.94;6.2;7.2;-1.0;-0.18;+0.14;Matches
1280;Kevin Trapp\Kevin-Trapp;de GER;GK;de Eint Frankfurt;29;1990;3;270;90;37.5;3.0;3;90;0;;0;1.67;6;6;0;0.00;+0.40;5.4;6.4;-1.0;-0.34;-0.65;Matches
1281;Miguel Trauco\Miguel-Trauco;pe PER;DF;fr Saint-Étienne;26;1992;1;90;90;16.7;1.0;1;90;0;;2;0.00;2;3;-1;-1.00;-0.80;1.0;0.7;+0.2;+0.24;+0.18;Matches
1282;Gernot Trauner\Gernot-Trauner;at AUT;DF;at LASK;27;1992;7;630;90;87.5;7.0;7;90;0;;0;2.00;13;5;+8;+1.14;+2.14;12.1;7.7;+4.4;+0.62;-1.06;Matches
1283;Maksym Tretyakov\Maksym-Tretyakov;ua UKR;FWMF;ua FC Oleksandriya;23;1996;6;443;74;82.0;4.9;5;82;1;35;0;0.50;4;8;-4;-0.81;-0.81;3.7;5.5;-1.8;-0.37;+0.90;Matches
1284;Francisco Trincão\Francisco-Trincao;pt POR;MF;pt Braga;19;1999;6;301;50;41.8;3.3;3;88;3;13;1;1.86;6;7;-1;-0.30;-1.80;4.9;4.5;+0.3;+0.10;-0.04;Matches
1285;Martin Trnovský\Martin-Trnovsky;sk SVK;GK;sk Slovan Bratislava;19;2000;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
1286;Anders Trondsen\Anders-Trondsen;no NOR;MFDF;no Rosenborg;24;1995;5;355;71;65.7;3.9;4;85;1;17;1;0.20;3;9;-6;-1.52;-0.55;3.6;4.9;-1.4;-0.35;+0.40;Matches
1287;Marvin Tshibuabua\Marvin-Tshibuabua;fr FRA;DF;fr Saint-Étienne;17;2002;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1288;Kostas Tsimikas\Kostas-Tsimikas;gr GRE;DF;gr Olympiacos;23;1996;2;204;102;97.1;2.3;2;102;0;;0;1.50;1;2;-1;-0.44;-15.44;1.1;3.1;-2.1;-0.91;+2.13;Matches
1289;Heorhii Tsitaishvili\Heorhii-Tsitaishvili;ua UKR;MFDF;ua Dynamo Kyiv;18;2000;1;26;26;4.8;0.3;0;;1;26;3;1.00;1;0;+1;+3.46;+3.64;0.8;0.2;+0.6;+2.13;+1.52;Matches
1290;Viktor Tsyhankov\Viktor-Tsyhankov;ua UKR;MFFW;ua Dynamo Kyiv;21;1997;6;540;90;100.0;6.0;6;90;0;;0;1.17;7;7;0;0.00;;10.0;5.9;+4.1;+0.68;;Matches
1291;Axel Tuanzebe\Axel-Tuanzebe;eng ENG;DF;eng Manchester Utd;21;1997;3;270;90;37.5;3.0;3;90;0;;1;2.00;6;2;+4;+1.33;+0.53;5.6;2.4;+3.2;+1.07;-0.11;Matches
1292;Arda Turan\Arda-Turan;tr TUR;FWMF;tr Başakşehir;32;1987;2;74;37;9.9;0.8;1;64;1;10;3;1.50;2;2;0;0.00;+0.27;1.7;3.1;-1.5;-1.80;-1.35;Matches
1293;Hüseyin Türkmen\Huseyin-Turkmen;tr TUR;DF;tr Trabzonspor;21;1998;1;90;90;16.7;1.0;1;90;0;;4;2.00;2;2;0;0.00;+1.60;1.0;0.5;+0.6;+0.56;+1.71;Matches
1294;Mikael Tørset Johnsen\Mikael-Torset-Johnsen;no NOR;MF;no Rosenborg;19;2000;1;13;13;2.4;0.1;0;;1;13;0;0.00;0;0;0;0.00;+1.37;0.0;0.5;-0.5;-3.20;-2.78;Matches
1295;Uğur Uçar\Ugur-Ucar;tr TUR;MF;tr Başakşehir;32;1987;1;;0;0.0;0.0;0;;1;0;4;3.00;0;0;0;;;0.0;0.0;0.0;;;Matches
1296;Andreas Ulmer\Andreas-Ulmer;at AUT;DF;at RB Salzburg;33;1985;2;180;90;100.0;2.0;2;90;0;;0;0.50;3;6;-3;-1.50;;3.0;3.6;-0.6;-0.29;;Matches
1297;Cengiz Ünder\Cengiz-Under;tr TUR;FW;it Roma;22;1997;3;99;33;13.8;1.1;1;66;2;17;2;1.33;2;3;-1;-0.91;-1.92;2.2;0.9;+1.3;+1.15;+0.52;Matches
1298;Lars Unnerstall\Lars-Unnerstall;de GER;GK;nl PSV Eindhoven;29;1990;2;180;90;33.3;2.0;2;90;0;;1;0.50;1;5;-4;-2.00;-2.25;1.4;2.4;-0.9;-0.47;-0.25;Matches
1299;Mateus Uribe\Mateus-Uribe;co COL;MF;pt Porto;28;1991;7;585;84;81.3;6.5;7;84;0;;0;1.00;7;11;-4;-0.62;-2.62;9.9;8.1;+1.9;+0.29;+0.13;Matches
1300;Slobodan Urošević\Slobodan-Urosevic;rs SRB;DF;rs Partizan;25;1994;6;540;90;100.0;6.0;6;90;0;;0;1.75;10;10;0;0.00;;10.4;6.7;+3.7;+0.62;;Matches
1301;Daniil Utkin\Daniil-Utkin;ru RUS;MFFW;ru Krasnodar;19;1999;5;126;25;23.3;1.4;0;;5;25;1;1.20;1;7;-6;-4.29;-4.72;3.2;2.5;+0.7;+0.49;+0.27;Matches
1302;Necip Uysal\Necip-Uysal;tr TUR;DF;tr Beşiktaş;28;1991;5;427;85;79.1;4.7;5;85;0;;1;0.60;3;10;-7;-1.48;+0.12;4.8;7.8;-3.0;-0.62;-0.64;Matches
1303;Fıratcan Üzüm\Firatcan-Uzum;tr TUR;MF;tr Trabzonspor;20;1999;3;187;62;34.6;2.1;2;90;1;7;3;0.00;0;3;-3;-1.44;-0.17;1.3;4.0;-2.6;-1.27;-0.62;Matches
