id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
971;Davide Santon\Davide-Santon;it ITA;DF;it Roma;28;1991;3.5;1;0;0;3;7;0;8;9;3;0;0;0;48;5;0;100.0;Matches
972;Lucas Santos\Lucas-Santos;br BRA;FWMF;ru CSKA Moscow;20;1999;0.4;0;0;0;0;2;1;0;0;1;0;0;0;3;0;1;0.0;Matches
973;Michael Santos\Michael-Santos;uy URU;FW;dk FC Copenhagen;26;1993;7.1;3;0;0;13;9;8;7;1;4;0;0;0;32;15;31;32.6;Matches
974;Pablo Santos\Pablo-Santos;br BRA;DF;pt Braga;27;1992;4.0;0;0;0;4;1;0;0;10;3;0;1;0;44;13;3;81.3;Matches
975;Yusuf Sari\Yusuf-Sari;tr TUR;MF;tr Trabzonspor;20;1998;1.0;0;0;0;2;8;0;7;1;0;0;0;0;7;0;1;0.0;Matches
976;Zvonimir Šarlija\Zvonimir-Sarlija;hr CRO;DF;ru CSKA Moscow;22;1996;1.0;0;0;0;2;2;0;1;2;1;0;0;0;11;5;2;71.4;Matches
977;Franklin Sasere\Franklin-Sasere;ng NGA;MF;ch Lugano;22;1997;0.2;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;100.0;Matches
978;Vujadin Savić\Vujadin-Savic;rs SRB;DF;cy APOEL;29;1990;6.0;3;0;0;7;2;0;0;5;5;0;0;0;34;6;3;66.7;Matches
979;Aleksandar Šćekić\Aleksandar-Scekic;me MNE;MF;rs Partizan;27;1991;3.3;0;0;0;5;1;0;0;2;10;0;0;0;48;9;2;81.8;Matches
980;Didar Schalmukan\Didar-Schalmukan;kz KAZ;MF;kz Astana FK;23;1996;1.0;0;0;0;1;0;0;1;0;0;0;0;0;9;1;0;100.0;Matches
981;Alexander Schlager\Alexander-Schlager;at AUT;GK;at LASK;23;1996;9.0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;;Matches
982;Xaver Schlager\Xaver-Schlager;at AUT;MF;de Wolfsburg;21;1997;3.0;0;0;0;6;4;0;6;1;7;0;0;0;24;2;3;40.0;Matches
983;Romano Schmid\Romano-Schmid;at AUT;MF;at Wolfsberger AC;19;2000;5.8;1;0;0;7;2;1;9;4;13;0;0;0;48;1;3;25.0;Matches
984;Alexander Schmidt\Alexander-Schmidt;at AUT;FW;at Wolfsberger AC;21;1998;0.4;0;0;0;2;2;0;0;0;2;0;0;0;1;3;4;42.9;Matches
985;Lukas Schmitz\Lukas-Schmitz;de GER;DF;at Wolfsberger AC;30;1988;6.0;1;0;0;3;1;1;11;9;6;0;0;0;69;10;5;66.7;Matches
986;Tom Schnell\Tom-Schnell;lu LUX;DF;lu F91 Dudelange;33;1985;5.5;0;0;0;4;4;1;0;7;9;0;1;0;30;8;8;50.0;Matches
987;Lukas Schöfl\Lukas-Schofl;at AUT;MF;at Wolfsberger AC;18;2001;0.2;0;0;0;2;1;0;0;0;1;0;0;0;1;0;0;;Matches
988;Siebe Schrijvers\Siebe-Schrijvers;be BEL;MF;be Club Brugge;23;1996;0.2;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;100.0;Matches
989;Perr Schuurs\Perr-Schuurs;nl NED;DF;nl Ajax;19;1999;1.3;0;0;0;1;0;0;0;0;1;0;0;0;19;3;1;75.0;Matches
990;Daniel Schwaab\Daniel-Schwaab;de GER;DF;nl PSV Eindhoven;30;1988;3.0;1;0;0;2;1;0;1;5;4;0;0;0;50;10;9;52.6;Matches
991;Erdem Seçgin\Erdem-Secgin;tr TUR;MF;tr Beşiktaş;19;2000;1.1;0;0;0;1;3;1;0;4;0;0;0;0;8;0;1;0.0;Matches
992;Haris Seferović\Haris-Seferovic;ch SUI;FW;pt Benfica;27;1992;1.0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;66.7;Matches
993;Rúben Semedo\Ruben-Semedo;pt POR;DFMF;gr Olympiacos;25;1994;1.3;1;1;0;2;0;0;0;3;2;0;0;0;9;0;1;0.0;Matches
994;Marcos Senesi\Marcos-Senesi;ar ARG;DF;nl Feyenoord;22;1997;3.3;0;0;0;5;2;0;0;9;6;0;0;0;41;11;2;84.6;Matches
995;Nuno Sequeira\Nuno-Sequeira;pt POR;DF;pt Braga;28;1990;7.0;2;0;0;9;8;0;51;12;5;0;0;0;60;11;8;57.9;Matches
996;Artem Shabanov\Artem-Shabanov;ua UKR;DF;ua Dynamo Kyiv;27;1992;5.0;3;0;0;5;5;0;0;9;6;0;0;0;65;25;6;80.6;Matches
997;Mykola Shaparenko\Mykola-Shaparenko;ua UKR;MF;ua Dynamo Kyiv;20;1998;0.2;1;0;0;1;1;0;0;1;0;0;0;0;2;0;1;0.0;Matches
998;Dmytro Shastal\Dmytro-Shastal;ua UKR;FW;ua FC Oleksandriya;23;1995;1.6;1;0;0;8;4;1;0;1;1;0;0;0;6;6;9;40.0;Matches
999;Luke Shaw\Luke-Shaw;eng ENG;DF;eng Manchester Utd;24;1995;4.0;1;0;0;6;6;1;8;5;6;0;0;0;53;3;2;60.0;Matches
1000;Georgi Shchennikov\Georgi-Shchennikov;ru RUS;MF;ru CSKA Moscow;28;1991;0.1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;;Matches
1001;Volodymyr Shepelyev\Volodymyr-Shepelyev;ua UKR;MF;ua Dynamo Kyiv;22;1997;5.7;1;0;0;11;11;0;5;5;9;0;0;0;41;4;11;26.7;Matches
1002;Dmitriy Shomko\Dmitriy-Shomko;kz KAZ;DF;kz Astana FK;29;1990;6.0;2;0;0;5;4;0;22;7;7;0;0;0;51;1;8;11.1;Matches
1003;Theoson Siebatcheu\Theoson-Siebatcheu;fr FRA;FW;fr Rennes;23;1996;2.2;2;0;0;11;5;2;0;1;2;0;0;0;7;4;11;26.7;Matches
1004;Vincent Sierro\Vincent-Sierro;ch SUI;MF;ch Young Boys;23;1995;0.8;0;0;0;4;0;0;2;0;3;0;0;0;3;1;0;100.0;Matches
1005;Dávid Sigér\David-Siger;hu HUN;MF;hu Ferencváros;28;1990;4.6;1;0;0;4;11;0;0;4;1;0;0;0;39;2;3;40.0;Matches
1006;Mikalay Signevich\Mikalay-Signevich;by BLR;FW;hu Ferencváros;27;1992;0.6;0;0;0;0;3;1;0;1;0;0;0;0;4;5;5;50.0;Matches
1007;Arnór Sigurðsson\Arnor-Sigurdsson;is ISL;FWMF;ru CSKA Moscow;20;1999;3.7;0;0;0;2;5;2;2;0;0;0;0;0;14;3;9;25.0;Matches
1008;Ragnar Sigurðsson\Ragnar-Sigurdsson;is ISL;DF;dk FC Copenhagen;33;1986;2.0;1;0;0;2;0;0;0;1;1;0;1;0;21;5;1;83.3;Matches
1009;André Silva\Andre-Silva;pt POR;FW;de Eint Frankfurt;23;1995;6.8;0;0;0;7;10;11;1;1;2;0;0;0;28;17;28;37.8;Matches
1010;Fábio Silva\Fabio-Silva;pt POR;FWMF;pt Porto;17;2002;0.4;0;0;0;0;1;0;3;0;0;0;0;0;3;1;1;50.0;Matches
1011;Gabriel Silva\Gabriel-Silva;br BRA;DF;fr Saint-Étienne;28;1991;1.3;1;0;0;2;1;0;3;0;2;0;0;1;12;4;2;66.7;Matches
1012;João Miguel Macedo Silva\Joao-Miguel-Macedo-Silva;pt POR;GK;pt Vitória;24;1995;4.0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;;Matches
1013;Rafa Silva\Rafa-Silva;pt POR;MF;pt Benfica;26;1993;1.1;1;0;0;4;2;0;2;1;1;0;0;0;7;0;0;;Matches
1014;Raul Silva\Raul-Silva;br BRA;DF;pt Braga;29;1989;1.6;1;0;0;7;2;0;0;1;4;0;1;0;14;2;0;100.0;Matches
1015;Jozo Šimunović\Jozo-Simunovic;hr CRO;DF;sco Celtic;24;1994;1.1;0;0;0;1;1;0;1;4;0;0;0;0;20;7;2;77.8;Matches
1016;Luka Šimunović\Luka-Simunovic;hr CRO;DFMF;kz Astana FK;22;1997;2.5;0;0;0;0;0;0;0;4;4;0;0;0;23;4;4;50.0;Matches
1017;Danel Sinani\Danel-Sinani;lu LUX;FWMF;lu F91 Dudelange;22;1997;5.0;2;1;1;15;4;0;18;3;5;0;0;0;34;2;10;16.7;Matches
1018;Scott Sinclair\Scott-Sinclair;eng ENG;FWMF;sco Celtic;30;1989;1.0;0;0;0;1;0;0;0;0;1;0;0;0;3;0;2;0.0;Matches
1019;Luis Sinisterra\Luis-Sinisterra;co COL;FW;nl Feyenoord;20;1999;5.5;2;0;0;13;9;3;3;0;3;0;0;0;23;5;23;17.9;Matches
1020;Daley Sinkgraven\Daley-Sinkgraven;nl NED;DF;de Leverkusen;24;1995;2.0;0;0;0;3;3;0;1;3;4;0;0;0;23;2;3;40.0;Matches
1021;Artem Sitalo\Artem-Sitalo;ua UKR;FW;ua FC Oleksandriya;29;1989;2.9;0;0;0;2;7;1;0;1;3;0;0;0;14;14;14;50.0;Matches
1022;Dmitri Skopintsev\Dmitri-Skopintsev;ru RUS;DF;ru Krasnodar;22;1997;0.2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;Matches
1023;Martin Škrtel\Martin-Skrtel;sk SVK;DF;tr Başakşehir;34;1984;6.7;2;0;0;5;5;0;0;12;3;1;0;0;56;16;4;80.0;Matches
1024;Michal Škvarka\Michal-Skvarka;sk SVK;MF;hu Ferencváros;26;1992;1.3;1;0;0;2;2;0;6;0;2;0;0;0;12;1;1;50.0;Matches
1025;Simeon Slavchev\Simeon-Slavchev;bg BUL;MF;az Qarabağ Ağdam;25;1993;0.3;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;;Matches
1026;Chris Smalling\Chris-Smalling;eng ENG;DF;it Roma;29;1989;5.0;2;0;0;5;2;0;0;11;2;0;0;0;46;13;7;65.0;Matches
1027;Emile Smith-Rowe\Emile-Smith-Rowe;eng ENG;FWMF;eng Arsenal;19;2000;2.6;0;0;0;1;2;0;5;1;1;0;0;0;13;0;3;0.0;Matches
1028;Rafa Soares\Rafa-Soares;pt POR;DF;pt Vitória;24;1995;1.0;1;0;0;1;0;0;4;3;0;0;0;0;14;2;3;40.0;Matches
1029;Tiquinho Soares\Tiquinho-Soares;br BRA;FW;pt Porto;28;1991;3.8;0;1;0;8;4;2;4;2;1;0;0;0;19;12;18;40.0;Matches
1030;Fran Sol\Fran-Sol;es ESP;FW;ua Dynamo Kyiv;27;1992;0.1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;100.0;Matches
1031;Michael Sollbauer\Michael-Sollbauer;at AUT;DF;at Wolfsberger AC;29;1990;6.0;2;0;0;6;4;0;1;6;12;0;0;0;77;15;8;65.2;Matches
1032;Yann Sommer\Yann-Sommer;ch SUI;GK;de M'gladbach;30;1988;6.0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;;Matches
1033;David Soria\David-Soria;es ESP;GK;es Getafe;26;1993;3.0;1;0;0;0;0;0;0;0;0;0;0;0;21;0;0;;Matches
1034;José Sosa\Jose-Sosa;ar ARG;MF;tr Trabzonspor;34;1985;2.3;2;0;0;3;6;0;15;7;6;0;0;0;15;1;1;50.0;Matches
1035;Pieros Sotiriou\Pieros-Sotiriou;cy CYP;FW;dk FC Copenhagen;26;1993;6.0;0;0;0;21;13;7;1;3;7;0;0;0;20;17;37;31.5;Matches
1036;Seydouba Soumah\Seydouba-Soumah;gn GUI;MFFW;rs Partizan;28;1991;4.3;0;0;0;12;0;1;1;1;8;0;0;0;27;2;7;22.2;Matches
1037;Dyego Sousa\Dyego-Sousa;pt POR;FW;pt Benfica;29;1989;0.9;0;0;0;1;0;0;1;1;0;0;0;0;7;3;1;75.0;Matches
1038;Lucas Souza\Lucas-Souza;br BRA;MF;cy APOEL;29;1990;5.5;2;0;0;20;14;0;3;11;11;0;0;0;63;14;10;58.3;Matches
1039;Djibril Sow\Djibril-Sow;ch SUI;MF;de Eint Frankfurt;22;1997;8.5;3;0;0;24;5;0;14;16;18;0;1;0;90;6;14;30.0;Matches
1040;Uroš Spajić\Uros-Spajic;rs SRB;DF;ru Krasnodar;26;1993;6.0;3;0;0;10;11;0;0;11;3;0;0;0;62;20;6;76.9;Matches
1041;Marvin Spielmann\Marvin-Spielmann;ch SUI;MFFW;ch Young Boys;23;1996;0.6;0;0;0;0;1;0;3;0;1;0;0;0;8;0;2;0.0;Matches
1042;Leonardo Spinazzola\Leonardo-Spinazzola;it ITA;DF;it Roma;26;1993;5.8;1;0;0;1;4;0;17;9;5;0;0;0;71;8;4;66.7;Matches
1043;Andraž Šporar\Andraz-Sporar;si SVN;FW;pt Sporting CP;25;1994;2.0;0;0;0;6;2;1;0;1;0;0;0;0;6;7;7;50.0;Matches
1044;Andraž Šporar\Andraz-Sporar;si SVN;FW;sk Slovan Bratislava;25;1994;6.0;0;0;0;6;3;4;2;2;1;1;0;0;20;22;26;45.8;Matches
1045;Sven Sprangler\Sven-Sprangler;at AUT;MF;at Wolfsberger AC;24;1995;1.0;0;0;0;1;1;0;0;2;4;0;0;0;10;0;0;;Matches
1046;Jens Stage\Jens-Stage;dk DEN;MF;dk FC Copenhagen;22;1996;7.0;2;0;0;13;9;0;5;5;8;0;0;0;81;17;9;65.4;Matches
1047;Cican Stankovic\Cican-Stankovic;at AUT;GK;at RB Salzburg;26;1992;2.0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;;Matches
1048;Renato Steffen\Renato-Steffen;ch SUI;DFFW;de Wolfsburg;27;1991;5.5;3;0;0;10;5;1;16;8;3;0;0;0;59;9;12;42.9;Matches
1049;Joshua Steiger\Joshua-Steiger;at AUT;FW;at Wolfsberger AC;18;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
1050;Calvin Stengs\Calvin-Stengs;nl NED;FWMF;nl AZ Alkmaar;20;1998;7.8;2;0;0;5;6;2;28;3;4;0;0;0;47;2;7;22.2;Matches
1051;Taras Stepanenko\Taras-Stepanenko;ua UKR;MF;ua Shakhtar;29;1989;2.0;0;0;0;3;0;0;0;3;5;0;0;0;24;1;2;33.3;Matches
1052;Tymur Stetskov\Tymur-Stetskov;ua UKR;FW;ua FC Oleksandriya;21;1998;0.1;0;0;0;2;1;0;0;0;1;0;0;0;1;1;3;25.0;Matches
1053;Filip Stevanovic\Filip-Stevanovic;rs SRB;FW;rs Partizan;16;2002;0.5;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;;Matches
1054;Greg Stewart\Greg-Stewart;sco SCO;MFDF;sco Rangers;29;1990;0.5;0;0;0;1;1;1;0;0;0;0;0;0;1;0;2;0.0;Matches
1055;Lars Stindl\Lars-Stindl;de GER;MFFW;de M'gladbach;30;1988;2.1;0;0;0;4;2;2;1;2;3;0;0;0;22;3;4;42.9;Matches
1056;Valentin Stocker\Valentin-Stocker;ch SUI;FW;ch Basel;30;1989;7.6;4;0;0;20;18;2;12;6;14;1;0;0;47;12;11;52.2;Matches
1057;Vladimir Stojković\Vladimir-Stojkovic;rs SRB;GK;rs Partizan;36;1983;5.8;1;0;0;0;1;0;0;0;0;0;0;0;47;0;0;;Matches
1058;Dominik Stolz\Dominik-Stolz;de GER;MFFW;lu F91 Dudelange;29;1990;4.7;0;0;0;6;11;3;5;4;3;0;0;0;22;6;7;46.2;Matches
1059;Dmitry Stotsky\Dmitry-Stotsky;ru RUS;FW;ru Krasnodar;29;1989;1.7;0;0;0;2;2;1;4;2;1;0;0;0;11;0;5;0.0;Matches
1060;Thomas Strakosha\Thomas-Strakosha;al ALB;GK;it Lazio;24;1995;4.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;Matches
1061;Tobias Strobl\Tobias-Strobl;de GER;DF;de M'gladbach;29;1990;1.0;0;0;0;1;0;0;0;1;0;0;0;0;12;2;2;50.0;Matches
1062;Daniel Sturridge\Daniel-Sturridge;eng ENG;FW;tr Trabzonspor;29;1989;1.4;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;;Matches
1063;Damián Suárez\Damian-Suarez;uy URU;DF;es Getafe;31;1988;3.0;1;0;0;2;7;0;14;5;5;0;0;0;41;4;0;100.0;Matches
1064;Yukinari Sugawara\Yukinari-Sugawara;jp JPN;DFFW;nl AZ Alkmaar;19;2000;3.5;0;0;0;0;1;0;5;1;2;0;0;0;20;3;4;42.9;Matches
1065;Artem Sukhotskyi\Artem-Sukhotskyi;ua UKR;DFMF;sk Slovan Bratislava;26;1992;1.1;1;0;0;1;0;0;4;3;2;0;0;0;5;0;2;0.0;Matches
1066;Magomed-Shapi Suleymanov\Magomed-Shapi-Suleymanov;ru RUS;FWMF;ru Krasnodar;19;1999;5.3;0;0;0;1;8;1;17;0;5;0;0;0;34;6;3;66.7;Matches
1067;Fulvio Sulmoni\Fulvio-Sulmoni;ch SUI;DF;ch Lugano;33;1986;1.0;0;0;0;2;0;0;0;1;1;0;0;0;7;1;1;50.0;Matches
1068;Mateo Sušić\Mateo-Susic;ba BIH;DF;ro CFR Cluj;28;1990;3.1;2;1;1;6;1;0;10;6;7;0;0;0;29;4;6;40.0;Matches
1069;Suso\Suso;es ESP;FW;es Sevilla;25;1993;1.7;0;0;0;0;1;1;11;0;1;0;0;0;9;3;1;75.0;Matches
1070;Jonas Svensson\Jonas-Svensson;no NOR;DF;nl AZ Alkmaar;26;1993;5.8;0;1;0;5;9;0;7;3;5;0;0;0;55;7;6;53.8;Matches
1071;Jakub Świerczok\Jakub-Swierczok;pl POL;FW;bg Ludogorets;26;1992;1.5;0;0;0;1;2;1;0;0;0;0;0;0;8;4;6;40.0;Matches
1072;Serhiy Sydorchuk\Serhiy-Sydorchuk;ua UKR;MF;ua Dynamo Kyiv;28;1991;4.7;3;1;1;9;5;0;0;7;4;0;0;0;75;12;2;85.7;Matches
1073;Dominik Szoboszlai\Dominik-Szoboszlai;hu HUN;MF;at RB Salzburg;18;2000;1.7;0;0;0;0;3;0;15;0;0;0;0;0;19;2;1;66.7;Matches
1074;Alexander Søderlund\Alexander-Soderlund;no NOR;FW;no Rosenborg;31;1987;4.3;0;0;0;8;8;6;2;2;4;0;0;0;17;25;17;59.5;Matches
1075;Frederik Sørensen\Frederik-Sorensen;dk DEN;DF;ch Young Boys;27;1992;6.0;2;0;0;6;5;0;1;7;9;0;0;0;68;25;9;73.5;Matches
1076;Alexander Sørloth\Alexander-Sorloth;no NOR;FWMF;tr Trabzonspor;23;1995;2.9;0;0;0;5;4;1;1;0;2;0;0;0;8;14;10;58.3;Matches
1077;Musa Al-Taamari\Musa-Al-Taamari;jo JOR;MFFW;cy APOEL;22;1997;5.7;0;0;0;3;13;1;9;2;5;1;0;0;33;3;8;27.3;Matches
1078;Adel Taarabt\Adel-Taarabt;ma MAR;MF;pt Benfica;30;1989;2.0;0;0;0;1;5;0;3;3;1;0;0;0;17;0;0;;Matches
1079;Dušan Tadić\Dusan-Tadic;rs SRB;FW;nl Ajax;30;1988;2.0;0;0;0;1;4;1;3;0;0;0;0;0;9;4;5;44.4;Matches
1080;Nicolás Tagliafico\Nicolas-Tagliafico;ar ARG;DF;nl Ajax;26;1992;1.0;1;0;0;3;5;1;2;1;1;0;0;0;8;2;5;28.6;Matches
1081;Jonathan Tah\Jonathan-Tah;de GER;DF;de Leverkusen;23;1996;2.0;0;0;0;3;2;0;0;6;2;0;0;0;15;3;4;42.9;Matches
1082;Taison\Taison;br BRA;FWMF;ua Shakhtar;31;1988;2.9;1;0;0;4;4;0;1;0;3;0;0;0;14;1;1;50.0;Matches
1083;Flavien Tait\Flavien-Tait;fr FRA;FWMF;fr Rennes;26;1993;3.5;0;0;0;1;6;1;6;4;6;0;0;0;18;0;3;0.0;Matches
1084;Renato Tapia\Renato-Tapia;pe PER;MF;nl Feyenoord;24;1995;3.2;2;0;0;9;8;0;0;5;6;0;0;0;27;6;6;50.0;Matches
1085;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;pt Vitória;20;1999;5.0;3;0;0;6;4;0;0;9;13;0;0;0;46;13;12;52.0;Matches
1086;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;de Leverkusen;20;1999;2.8;0;0;0;3;0;0;0;9;6;0;0;0;35;9;4;69.2;Matches
1087;Percy Tau\Percy-Tau;za RSA;MF;be Club Brugge;25;1994;1.4;0;0;0;5;1;0;2;2;3;0;0;0;9;0;3;0.0;Matches
1088;Tomás Tavares\Tomas-Tavares;pt POR;DF;pt Benfica;18;2001;2.0;0;0;0;2;1;0;5;6;2;0;0;0;14;1;2;33.3;Matches
1089;James Tavernier\James-Tavernier;eng ENG;DF;sco Rangers;27;1991;8.9;1;0;0;6;9;1;68;6;14;0;0;0;94;23;20;53.5;Matches
1090;Greg Taylor\Greg-Taylor;sco SCO;DF;sco Celtic;21;1997;2.0;1;0;0;1;4;1;8;1;3;0;0;0;24;4;4;50.0;Matches
1091;Mavis Tchibota\Mavis-Tchibota;cg CGO;FWMF;bg Ludogorets;23;1996;1.6;1;0;0;3;3;1;7;3;1;0;0;0;8;0;8;0.0;Matches
1092;Joao Teixeira\Joao-Teixeira;pt POR;FW;ua FC Oleksandriya;23;1996;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
1093;Mahmut Tekdemir\Mahmut-Tekdemir;tr TUR;MF;tr Başakşehir;31;1988;4.4;0;0;0;4;17;1;2;8;3;0;0;0;46;1;3;25.0;Matches
1094;Alex Telles\Alex-Telles;br BRA;DF;pt Porto;26;1992;8.0;2;0;0;10;8;0;64;13;15;0;0;0;79;18;7;72.0;Matches
1095;Georgi Terziev\Georgi-Terziev;bg BUL;DF;bg Ludogorets;27;1992;5.0;1;0;0;1;6;0;0;8;3;0;0;0;36;9;5;64.3;Matches
1096;Tetê\Tete;br BRA;MFFW;ua Shakhtar;19;2000;1.3;0;0;0;0;4;1;5;1;0;0;0;0;12;2;8;20.0;Matches
1097;Samuel Tetteh\Samuel-Tetteh;gh GHA;FW;at LASK;23;1996;2.2;1;0;0;3;2;1;0;0;1;0;0;0;12;1;12;7.7;Matches
1098;Ryan Thomas\Ryan-Thomas;nz NZL;MFFW;nl PSV Eindhoven;24;1994;0.9;0;0;0;2;1;0;0;4;3;0;0;0;16;3;2;60.0;Matches
1099;Nicolaj Thomsen\Nicolaj-Thomsen;dk DEN;MF;dk FC Copenhagen;26;1993;2.0;1;0;0;4;1;0;3;0;0;0;0;0;19;2;1;66.7;Matches
1100;Marcus Thuram\Marcus-Thuram;fr FRA;FW;de M'gladbach;21;1997;5.8;1;0;0;15;9;6;11;1;4;0;0;0;21;19;14;57.6;Matches
1101;Kieran Tierney\Kieran-Tierney;sco SCO;DF;eng Arsenal;22;1997;4.0;0;0;0;2;2;0;15;4;6;0;0;0;38;3;7;30.0;Matches
1102;David Timor\David-Timor;es ESP;MF;es Getafe;29;1989;2.9;2;1;1;9;3;0;0;4;4;0;0;0;39;6;2;75.0;Matches
1103;Marcel Tisserand\Marcel-Tisserand;cd COD;DF;de Wolfsburg;26;1993;5.8;0;0;0;10;1;1;1;21;4;0;0;0;64;14;10;58.3;Matches
1104;Dorukhan Toköz\Dorukhan-Tokoz;tr TUR;MF;tr Beşiktaş;23;1996;1.9;1;0;0;4;3;0;0;2;4;0;0;0;15;3;3;50.0;Matches
1105;Žarko Tomašević\Zarko-Tomasevic;me MNE;DF;kz Astana FK;29;1990;1.2;0;0;0;1;1;0;0;0;1;0;0;0;15;3;0;100.0;Matches
1106;Marin Tomasov\Marin-Tomasov;hr CRO;MFFW;kz Astana FK;31;1987;2.0;0;0;0;0;2;1;6;1;3;0;0;0;11;2;6;25.0;Matches
1107;Jens Toornstra\Jens-Toornstra;nl NED;MF;nl Feyenoord;30;1989;4.8;0;0;0;3;1;0;6;4;2;0;0;0;35;0;2;0.0;Matches
1108;Mehmet Topal\Mehmet-Topal;tr TUR;MFDF;tr Başakşehir;33;1986;5.0;3;0;0;8;4;1;2;4;3;0;1;0;66;11;8;57.9;Matches
1109;Lucas Torreira\Lucas-Torreira;uy URU;MF;eng Arsenal;23;1996;3.8;0;0;0;6;8;0;6;6;4;0;0;0;46;6;6;50.0;Matches
1110;Óliver Torres\Oliver-Torres;es ESP;MF;es Sevilla;24;1994;3.8;0;0;0;4;2;0;11;2;5;0;0;0;30;3;3;50.0;Matches
1111;Zoran Tošić\Zoran-Tosic;rs SRB;FWMF;rs Partizan;32;1987;4.5;0;0;0;1;5;0;18;3;6;0;0;0;37;1;3;25.0;Matches
1112;Almamy Touré\Almamy-Toure;ml MLI;DF;de Eint Frankfurt;23;1996;4.0;1;0;0;1;1;1;13;7;6;0;0;0;33;13;9;59.1;Matches
1113;Adama Traoré\Adama-Traore;es ESP;FWMF;eng Wolves;23;1996;5.5;1;0;0;10;13;1;39;1;3;0;0;0;38;9;7;56.3;Matches
1114;Hamari Traoré\Hamari-Traore;ml MLI;DF;fr Rennes;27;1992;4.0;1;0;0;5;5;0;14;0;5;0;0;0;53;13;5;72.2;Matches
1115;Lacina Traoré\Lacina-Traore;ci CIV;FW;ro CFR Cluj;29;1990;5.4;2;0;0;18;16;5;0;0;0;0;0;0;27;35;36;49.3;Matches
1116;Kevin Trapp\Kevin-Trapp;de GER;GK;de Eint Frankfurt;29;1990;4.0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;;Matches
1117;Miguel Trauco\Miguel-Trauco;pe PER;DF;fr Saint-Étienne;26;1992;1.0;1;0;0;3;0;0;2;0;2;0;0;0;11;0;1;0.0;Matches
1118;Gernot Trauner\Gernot-Trauner;at AUT;DF;at LASK;27;1992;8.0;2;0;0;14;8;0;0;13;11;0;0;0;122;60;21;74.1;Matches
1119;Maksym Tretyakov\Maksym-Tretyakov;ua UKR;FWMF;ua FC Oleksandriya;23;1996;4.9;0;0;0;4;5;0;11;6;6;0;0;0;35;4;9;30.8;Matches
1120;Francisco Trincão\Francisco-Trincao;pt POR;MF;pt Braga;19;1999;3.3;0;0;0;1;6;0;14;2;4;0;0;0;20;4;1;80.0;Matches
1121;Anders Trondsen\Anders-Trondsen;no NOR;MFDF;no Rosenborg;24;1995;3.9;0;0;0;1;1;0;6;8;5;0;0;0;46;4;3;57.1;Matches
1122;Kostas Tsimikas\Kostas-Tsimikas;gr GRE;DF;gr Olympiacos;23;1996;3.3;0;0;0;5;4;1;8;6;7;0;0;0;30;3;0;100.0;Matches
1123;Heorhii Tsitaishvili\Heorhii-Tsitaishvili;ua UKR;MFDF;ua Dynamo Kyiv;18;2000;0.3;0;0;0;0;1;0;3;0;0;0;0;0;3;0;0;;Matches
1124;Viktor Tsyhankov\Viktor-Tsyhankov;ua UKR;MFFW;ua Dynamo Kyiv;21;1997;6.0;0;0;0;11;10;3;32;3;4;0;0;0;34;11;12;47.8;Matches
1125;Axel Tuanzebe\Axel-Tuanzebe;eng ENG;DF;eng Manchester Utd;21;1997;3.0;0;0;0;2;5;0;0;2;2;0;0;0;35;12;4;75.0;Matches
1126;Arda Turan\Arda-Turan;tr TUR;FWMF;tr Başakşehir;32;1987;0.8;0;0;0;2;2;0;0;2;2;0;0;0;4;0;3;0.0;Matches
1127;Hüseyin Türkmen\Huseyin-Turkmen;tr TUR;DF;tr Trabzonspor;21;1998;1.0;0;0;0;0;2;0;1;1;2;0;0;0;5;1;4;20.0;Matches
1128;Mikael Tørset Johnsen\Mikael-Torset-Johnsen;no NOR;MF;no Rosenborg;19;2000;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;Matches
1129;Uğur Uçar\Ugur-Ucar;tr TUR;MF;tr Başakşehir;32;1987;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
